Scan Type;	Radial q(nm-1)
Image Path;	\\192.168.95.140\dataInt\bl19b2_260214\dat001\103_ym_25d_10s.tif
Energy(KeV);	24.999919
Detector;	2M
Detector set;	Normal
Direct x;	684.835468
Direct y;	781.415495
Camera distance(mm);	756.0
Tilt Hor plane(deg);	0.0
Tilt Ver plane(deg);	0.0
Rot In plane(deg);	0.0
tth(deg);	0.0
tthz(deg);	0.0
Radial start(deg);	0.00582540044823995
Radial end(deg);	15.20282078832488
Azimuth start(deg);	-180.0
Azimuth end(deg);	180.0
Other side of Azimuth;	OFF
Polarization;	ON
Mask use;	OFF
Absorption;	0.716633
Monitor;	11073.0
Data points;	825
//------------------------------//
0.05361	0.18750	0.10825
0.09435	0.34483	0.10904
0.13508	0.31707	0.08794
0.17581	0.32143	0.07576
0.21655	0.47761	0.08443
0.25728	0.38750	0.06960
0.29801	0.42697	0.06926
0.33875	0.46227	0.06604
0.37948	0.64656	0.07466
0.42021	1.93898	0.12166
0.46095	7.34526	0.22744
0.50168	16.01341	0.32142
0.54241	22.98873	0.37326
0.58315	22.34160	0.35037
0.62388	21.50638	0.33822
0.66461	19.92862	0.31028
0.70534	19.51498	0.29920
0.74608	19.57092	0.29170
0.78681	18.84443	0.27905
0.82754	18.54525	0.27128
0.86828	18.43455	0.26227
0.90901	17.96286	0.25238
0.94974	17.97481	0.24726
0.99047	18.13179	0.24544
1.03121	18.17377	0.23794
1.07194	18.03295	0.23412
1.11267	18.46328	0.23269
1.15341	18.24603	0.22576
1.19414	18.47741	0.22438
1.23487	18.98792	0.22295
1.27560	19.07746	0.22005
1.31634	19.70529	0.22251
1.35707	19.92870	0.21731
1.39780	20.65888	0.22365
1.43853	20.83718	0.22544
1.47927	22.06807	0.23372
1.52000	23.87875	0.24282
1.56073	25.24134	0.24903
1.60146	27.42790	0.25992
1.64220	30.45939	0.26962
1.68293	34.37020	0.28813
1.72366	41.12669	0.30783
1.76439	59.05736	0.37409
1.80512	132.25393	0.55266
1.84586	446.51388	1.01083
1.88659	2291.02249	2.28445
1.92732	1512.41282	1.81919
1.96805	431.80114	0.93117
2.00878	97.66212	0.43933
2.04952	51.48230	0.31108
2.09025	40.33884	0.27082
2.13098	33.57578	0.24356
2.17171	29.68991	0.22452
2.21244	27.17355	0.21407
2.25318	25.00621	0.20035
2.29391	23.61398	0.19595
2.33464	22.24076	0.18541
2.37537	21.54673	0.18221
2.41610	21.01089	0.17695
2.45683	20.30233	0.17116
2.49756	20.18795	0.17093
2.53829	19.37392	0.16473
2.57903	19.42271	0.16447
2.61976	19.28500	0.16176
2.66049	18.87708	0.15833
2.70122	18.89128	0.15735
2.74195	18.91148	0.15541
2.78268	19.13355	0.15563
2.82341	19.17437	0.15511
2.86414	19.73582	0.15514
2.90487	19.56788	0.15429
2.94560	20.18563	0.15383
2.98633	20.89924	0.15699
3.02706	21.48746	0.15680
3.06779	22.57320	0.16108
3.10852	23.98404	0.16343
3.14925	26.36532	0.17031
3.18998	29.99100	0.18016
3.23071	36.83911	0.19849
3.27144	49.36986	0.22785
3.31217	78.94835	0.28767
3.35290	228.90025	0.48578
3.39363	466.42458	0.68848
3.43436	270.56048	0.51963
3.47509	84.77426	0.28972
3.51582	44.99477	0.20993
3.55655	36.44706	0.18775
3.59728	32.93056	0.17760
3.63801	31.89640	0.17274
3.67874	32.40125	0.17410
3.71946	36.38142	0.18244
3.76019	49.96676	0.21362
3.80092	75.19877	0.25970
3.84165	65.77409	0.24244
3.88238	43.28020	0.19468
3.92311	31.06946	0.16451
3.96384	26.70725	0.15115
4.00456	25.24421	0.14676
4.04529	24.34726	0.14280
4.08602	24.33280	0.14264
4.12675	24.71795	0.14222
4.16747	26.31660	0.14717
4.20820	29.38177	0.15740
4.24893	36.80854	0.17692
4.28966	54.18605	0.21604
4.33038	75.49317	0.25380
4.37111	64.98209	0.23648
4.41184	42.26470	0.19179
4.45257	28.19961	0.15518
4.49329	23.35234	0.14152
4.53402	20.88733	0.13419
4.57475	19.56190	0.12986
4.61547	19.13228	0.12788
4.65620	18.36093	0.12538
4.69692	18.03805	0.12411
4.73765	17.93082	0.12209
4.77838	17.39212	0.11786
4.81910	17.42422	0.11618
4.85983	17.44025	0.11659
4.90055	17.38730	0.11429
4.94128	17.27306	0.11349
4.98200	17.11039	0.11221
5.02273	17.22570	0.11189
5.06346	17.21551	0.11149
5.10418	17.23185	0.11059
5.14490	17.40617	0.11091
5.18563	17.42156	0.10992
5.22635	17.71018	0.11048
5.26708	17.96095	0.11054
5.30780	18.31292	0.11116
